"trip_id","trip_start_timestamp","trip_end_timestamp","trip_seconds","trip_miles","pickup_community_area","dropoff_community_area","fare","tip","trip_total","shared_trip_authorized","trips_pooled"
"064a10c9aff414b99edd363355f220a096a57b6b",2019-06-30 22:15:00,2019-06-30 22:45:00,"1050","6.4454278416","21","8","12.5","0","15.05","FALSE","1"
"064cb0c342c8be24b7fc1db5b523bb7c5e5a9e8e",2019-06-30 22:15:00,2019-06-30 22:30:00,"1085","7.7492768","6","32","12.5","0","15.05","FALSE","1"
"064fe2c2e27654c376c49524d3c7105b23ae95eb",2019-06-30 23:15:00,2019-06-30 23:30:00,"931","1.2588765316","7","6","7.5","3","13.05","FALSE","1"
"066021026acf20e5ea3e23e2b59d2bbc8d33aa17",2019-06-30 22:15:00,2019-06-30 22:30:00,"817","6.4837349175","7","15","10","0","12.55","FALSE","1"
"06684686689aa67ca9fc0da103aa84e2031fa28d",2019-06-30 22:45:00,2019-06-30 23:00:00,"346","1.14784761","6","6","7.5","0","10.05","FALSE","1"
"06794c3e6c6e4e7ca1b49110836ea70e375f0509",2019-06-30 23:45:00,2019-06-30 23:45:00,"427","1.770984367","28","28","10","3","15.55","FALSE","1"
"067e1d191d0a9bdfb21ee78596908155774d9b88",2019-06-30 22:00:00,2019-06-30 22:15:00,"810","2.772587531","6","21","7.5","0","10.05","FALSE","1"
"067f916bd1aaca599b4dc88b893ea26ae12ea459",2019-06-30 23:00:00,2019-06-30 23:30:00,"1208","16.3227605746","76","24","35","6","48.55","FALSE","1"
"068b3694ac047f84dcf67aa3390053e90457ae17",2019-06-30 23:30:00,2019-06-30 23:45:00,"741","4.3102952042","58","31","7.5","0","13.059999999999999","FALSE","1"
"06be467f717393df7b3444f5b350180c2d498618",2019-06-30 23:00:00,2019-06-30 23:00:00,"303","1.1800304657","8","28","7.5","0","10.05","FALSE","1"
"06e94546b94fdf5a4507325c93b20096de714b3a",2019-06-30 22:00:00,2019-06-30 22:15:00,"876","6.5567652797","33","6","10","0","12.55","FALSE","1"
"06e953b195a4bfe559982551283c94f9256fc495",2019-06-30 23:00:00,2019-06-30 23:15:00,"447","3.4364370056","58","60","7.5","0","10.05","FALSE","1"
"06eda2f198dea57330befd82734a7078854065de",2019-06-30 22:45:00,2019-06-30 23:30:00,"2559","8.3638488369","29","6","45","0","47.55","FALSE","1"
"06f14e8a829ecd695d5d7761923b5c77f2c162bb",2019-06-30 23:15:00,2019-06-30 23:15:00,"329","0.6947207127","8","8","5","0","7.55","FALSE","1"
"06f1bab084142e5370dbb8d3f37068ba4998cf2a",2019-06-30 22:45:00,2019-06-30 23:00:00,"1081","7.2558724375","22","33","12.5","0","15.05","FALSE","1"
"06f628128cd4f856600190716fdadfddbc21a8b1",2019-06-30 23:00:00,2019-06-30 23:15:00,"1092","3.1275294537","7","3","10","0","12.55","FALSE","1"
"06f7fb08348cd963f9e420b489a5685497c39ad3",2019-06-30 23:15:00,2019-06-30 23:30:00,"737","3.8856611214","32","38","2.5","0","5.05","TRUE","2"
"06fa4e014fe9b8dfe0b7959912e7955e91beb33b",2019-06-30 22:30:00,2019-06-30 22:30:00,"427","1.906410805","24","7","5","0","7.55","FALSE","1"
"0702b4d8a58ef68211ab4091b7e19096125b0308",2019-06-30 22:30:00,2019-06-30 22:45:00,"684","3.3152795436","1","4","7.5","0","10.05","FALSE","1"
"0703fc39472648a03110e2735456d9cd0bb4b52a",2019-06-30 22:15:00,2019-06-30 22:30:00,"437","1.9871588942","24","8","5","1","8.55","FALSE","1"
"0704587980093c388a3522ee8fdc2ff66d9a9bdb",2019-06-30 23:45:00,2019-07-01 00:00:00,"470","3.9056350317","6","8","7.5","0","10.05","FALSE","1"
"0707fa5fba0cd0d80d4d33d0e8b40b147152009c",2019-06-30 23:15:00,2019-06-30 23:30:00,"1120","3.717945813","8","6","15","0","17.55","FALSE","1"
"070df9bc6f9ae57ade191d090bb2202421237518",2019-06-30 22:15:00,2019-06-30 22:30:00,"617","3.5958943563","7","8","7.5","1","11.05","FALSE","1"
"070fd648ca43c72404361e000240060a8405d666",2019-06-30 23:00:00,2019-06-30 23:00:00,"353","1.7100200037","8","7","10","0","12.55","FALSE","1"
"0719974e216cb10a0dab4c38c44447dd2bc0d0b2",2019-06-30 22:30:00,2019-06-30 23:00:00,"1823","14.333754985","56","28","22.5","0","25.47","FALSE","1"
"071dcefde36d22d462be061049ed8760a5873ec9",2019-06-30 23:15:00,2019-06-30 23:45:00,"1618","4.397072764","24","31","7.5","0","10.05","TRUE","2"
"071f99716525a157db7e66c34c8a0af8e727fe49",2019-06-30 22:45:00,2019-06-30 23:00:00,"388","1.7162726083","28","8","7.5","0","10.05","FALSE","1"
"07268856a9b6de1419b82de757280d09ac41e385",2019-06-30 23:15:00,2019-06-30 23:30:00,"336","1.0646946064","28","8","5","0","7.55","FALSE","1"
"072e4ddf9b4b3a20a95af9f1cdc0ad1e80677f72",2019-06-30 22:30:00,2019-06-30 22:45:00,"962","7.6635881162","32","3","12.5","0","15.05","FALSE","1"
"0744d73de5de49715919439c678e7c353d45a57c",2019-06-30 22:00:00,2019-06-30 22:15:00,"746","3.1192941773","7","8","7.5","0","10.05","FALSE","1"
"0749cd47b0ce55674d983fe5068de8ca7b8418b8",2019-06-30 22:15:00,2019-06-30 22:45:00,"1518","16.9675652848","76","28","27.5","0","35.05","FALSE","1"
"075005bcd1b3ebf848c2570a8680469c80969ca7",2019-06-30 22:30:00,2019-06-30 23:00:00,"1956","20.6395152319","74","7","2.5","0","5.05","FALSE","1"
"075d99345c0dbb60750cb0159376d98b0a09b5d2",2019-06-30 23:30:00,2019-06-30 23:45:00,"907","4.8113348081","29","32","25","0","27.55","FALSE","1"
"075daca7fc8b0496807f38333018c3951169b069",2019-06-30 22:00:00,2019-06-30 22:15:00,"976","4.5972770767","8","6","10","0","12.55","FALSE","1"
"07608ec117b9c04c429638aaf06152881cfab01c",2019-06-30 23:30:00,2019-06-30 23:45:00,"1119","5.6797539756","5","1","12.5","0","15.05","FALSE","1"
"0768a41902202fb0b3dc9d09691d1e78bee6a8b2",2019-06-30 22:30:00,2019-06-30 23:00:00,"1325","5.0140315996","8","28","7.5","0","10.05","TRUE","5"
"077c7eb8d903a2ca8097ae4f4d121ae1fe43c21a",2019-06-30 23:00:00,2019-06-30 23:00:00,"716","2.3341712781","28","8","12.5","0","15.05","FALSE","1"
"078aff70c6c7e92580ce905b16ef57c387dd0c49",2019-06-30 22:00:00,2019-06-30 22:45:00,"2624","9.3166847735","6","19","10","0","12.55","TRUE","3"
"078d9bb51884b2089391cfdfbff0be911a55db08",2019-06-30 22:45:00,2019-06-30 23:15:00,"2003","4.1212453522","30","24","30","0","32.55","FALSE","1"
"07926b1344b0d74124fc667cf3c8a80a61955597",2019-06-30 23:15:00,2019-06-30 23:30:00,"805","4.4183519036","29","28","20","0","22.55","FALSE","1"
"07a1284d987fff6d6c65faba7dfe732cbe0a671a",2019-06-30 22:30:00,2019-06-30 23:00:00,"1552","16.5361945194","76","24","22.5","0","30.05","FALSE","1"
"07a8b19f23b862f14c5dd6f71ae7b03005634f09",2019-06-30 22:45:00,2019-06-30 23:15:00,"1429","7.0895939112","29","32","37.5","0","40.05","FALSE","1"
"07ab72fdc6bbbde6fff240cbbe4f1eabe140bf33",2019-06-30 23:00:00,2019-06-30 23:00:00,"318","1.120939961","28","28","10","0","12.55","FALSE","1"
"07b4b45473a518a623608f718e0ad7ba8d5ae9b1",2019-06-30 23:00:00,2019-06-30 23:15:00,"947","4.8489154955","31","32","22.5","5","30.05","FALSE","1"
"07beb28da9d172afce69f94919e92cc20401b267",2019-06-30 23:00:00,2019-06-30 23:15:00,"357","1.2471209858","8","28","7.5","0","10.05","FALSE","1"
"07c07d51c798aba4156483be0a1bd800201f5582",2019-06-30 22:15:00,2019-06-30 22:15:00,"300","2.2147002749","6","3","5","0","7.55","FALSE","1"
"07c481e6ca99e6b1662a676edec4288c4e49c0d6",2019-06-30 23:15:00,2019-06-30 23:30:00,"387","1.9373277655","6","6","5","0","7.55","FALSE","1"
"07c80f5000a9c554cf733455b3eeaf9e13a2b067",2019-06-30 22:15:00,2019-06-30 22:45:00,"1575","15.7156284735","6","46","22.5","20","45.05","FALSE","1"
"07d11eb028bd8825cd675bd72970696eb4269651",2019-06-30 22:00:00,2019-06-30 22:15:00,"726","3.1603123596","24","22","7.5","0","10.05","FALSE","1"
"07d1b341a2c95e5a665371231b3dda788be5f45d",2019-06-30 22:00:00,2019-06-30 22:15:00,"728","2.8810849873","6","3","7.5","0","10.05","FALSE","1"
"07d682ae700970447b5da262f312b36f467d4923",2019-06-30 23:00:00,2019-06-30 23:15:00,"901","4.1715164833","6","21","20","0","22.55","FALSE","1"
"07e19f9ae87fa691eed056c67792f65702cd63d3",2019-06-30 22:30:00,2019-06-30 22:45:00,"257","1.0391746365","1","1","5","0","7.55","FALSE","1"
"07e38f34b2d003b20fca2673ec87c9d89a1ce78e",2019-06-30 23:30:00,2019-06-30 23:45:00,"759","6.9136595072","8","35","10","0","12.55","FALSE","1"
"07e52bcb910d733a84811ba3b9138db97799d2ce",2019-06-30 23:00:00,2019-06-30 23:15:00,"1320","6.0526920933","28","8","17.5","3","23.05","TRUE","2"
"07ec3df3ad33a900e87a10f146b063f31de8d1c4",2019-06-30 23:15:00,2019-06-30 23:15:00,"364","1.0988238045","6","6","5","0","7.55","FALSE","1"
"07f1590c441baa7babe246b06a9ca78dcab41f2f",2019-06-30 23:00:00,2019-06-30 23:15:00,"794","8.147498122","32","77","22.5","0","25.05","FALSE","1"
"07f2b3c5e479e2a33b430383a94d3084acaa03ad",2019-06-30 22:45:00,2019-06-30 23:00:00,"865","2.6815255145","28","28","7.5","0","10.05","TRUE","3"
"080b5ba1ce3dff2f2c285f7e81374126b5944a6e",2019-06-30 23:00:00,2019-06-30 23:15:00,"1058","3.9679689752","29","32","25","0","27.55","FALSE","1"
"081e33491f4beaec0a5d104276de708182c36a83",2019-06-30 22:15:00,2019-06-30 22:45:00,"1506","14.966717551","76","7","27.5","0","35.05","FALSE","1"
"0822e44e78e379d66193849d6dd964dc82b6fafa",2019-06-30 23:00:00,2019-06-30 23:15:00,"900","8.412714127","77","32","25","6","33.85","FALSE","1"
"0824a10208382e859d59c502d742b3f875566ba3",2019-06-30 22:30:00,2019-06-30 23:15:00,"2026","11.6546339975","29","41","22.5","0","25.05","TRUE","2"
"0832610ee9297d221c84084df5769921f8a9a544",2019-06-30 22:30:00,2019-06-30 22:45:00,"586","3.7181757385","8","28","7.5","0","10.05","FALSE","1"
"0850ef515477ccacf1706385f6d4597c1dc96afd",2019-06-30 22:45:00,2019-06-30 22:45:00,"438","1.8156009344","5","3","5","0","7.55","FALSE","1"
"0860b9d7da9e95718c75317f61d034ff51797a70",2019-06-30 23:00:00,2019-06-30 23:00:00,"500","1.7693562089","24","22","10","0","12.55","FALSE","1"
"0860fe5b42340145ea4dcb01d2ff9bdd6d8c1e7d",2019-06-30 22:30:00,2019-06-30 22:45:00,"452","1.7140013587","28","8","5","0","7.55","FALSE","1"
"086f2a45be11c89e5e42d7dbd6cd456b9ee9779a",2019-06-30 23:30:00,2019-06-30 23:45:00,"855","8.1185693873","68","28","12.5","0","15.05","FALSE","1"
"0880d5ea0c3c02cedbcc3683038caa51ec34a346",2019-06-30 23:15:00,2019-06-30 23:30:00,"669","5.3084839049","8","28","10","0","12.55","FALSE","1"
"08840a81d81e6f81dc0084e83dcc623f0df883cc",2019-06-30 22:45:00,2019-06-30 23:00:00,"1251","9.7469703459","7","31","15","0","17.55","FALSE","1"
"0895a0b481de10280e55fca35517a09aa3bea386",2019-06-30 23:30:00,2019-06-30 23:45:00,"997","3.9088320354","8","22","2.5","0","5.05","TRUE","3"
"0895a76fac606a9a04f8736789c7914cbe0fdb3f",2019-06-30 22:00:00,2019-06-30 22:15:00,"899","6.166769442","8","3","10","0","12.55","FALSE","1"
"08a34f065817a58cb05e8d9844376b7f339ba090",2019-06-30 22:30:00,2019-06-30 22:45:00,"1369","12.1964907056","56","8","22.5","0","30.05","FALSE","1"
"08b0cf71bdd8c1159450fdfa7f3d0d982978bf1e",2019-06-30 22:00:00,2019-06-30 22:15:00,"856","3.5512100753","8","34","7.5","0","10.05","FALSE","1"
"08bfd6f699e249f10c62c787a640820142b69a76",2019-06-30 22:15:00,2019-06-30 22:30:00,"745","3.9048327342","28","7","7.5","0","10.05","FALSE","1"
"08bfe5df97a60ed722c27406c094b242fbec6279",2019-06-30 22:30:00,2019-06-30 22:45:00,"420","1.894366714","24","8","5","0","7.55","FALSE","1"
"08c663e3fe177711cfa07a0e7bde6e531ebd1c04",2019-06-30 23:00:00,2019-06-30 23:15:00,"322","1.4266530278","21","22","5","0","7.55","FALSE","1"
"08d32b991ef4a5d6790f856f4f0511dab55f46fd",2019-06-30 22:00:00,2019-06-30 22:00:00,"372","1.2917881582","6","7","5","0","7.55","FALSE","1"
"08ffead81b67ed939d4cfa77df1249455b66f51c",2019-06-30 22:30:00,2019-06-30 22:30:00,"257","0.8646753728","6","6","2.5","0","5.05","FALSE","1"
"091fe136caa2902ad90f81572df95fc52d770c81",2019-06-30 23:00:00,2019-06-30 23:15:00,"1320","6.8787276269","29","8","40","0","42.55","FALSE","1"
"09262eb79b51c425cdad9736a5e2a1f31edd6b4f",2019-06-30 22:00:00,2019-06-30 22:15:00,"1020","4.0000875636","24","7","10","0","12.55","FALSE","1"
"0932eac5eb250816208dbee6e2826c95c1312903",2019-06-30 22:45:00,2019-06-30 23:00:00,"1333","5.2968168023","29","8","32.5","0","35.05","FALSE","1"
"093d8d78ebc5ec9d0ba12ffb1b6db8faefa25207",2019-06-30 22:30:00,2019-06-30 22:30:00,"311","1.4885750685","32","33","5","0","7.55","FALSE","1"
"093eb83f2bff63981d5f074ba71ef840d009d236",2019-06-30 22:00:00,2019-06-30 22:00:00,"190","0.7577944305","8","8","2.5","0","5.05","FALSE","1"
"094a887431416bf0c66216acf87cd4e4061b65d0",2019-06-30 22:00:00,2019-06-30 22:00:00,"479","1.9421435408","8","33","5","0","7.55","FALSE","1"
"094c0b252e149265b12bdbf7e91fdb7e0cef73ec",2019-06-30 22:45:00,2019-06-30 23:15:00,"1386","4.1847078944","24","6","17.5","0","20.05","FALSE","1"
"0957e6c178bc439edc705c95cf03cabeea6a3d18",2019-06-30 23:00:00,2019-06-30 23:15:00,"465","2.7276778756","8","24","10","3","15.55","FALSE","1"
"096bdc828c6675efd4809d9ef96ba6cb849b61c6",2019-06-30 22:15:00,2019-06-30 22:30:00,"703","6.0078234134","21","10","10","3","15.55","FALSE","1"
"097575c7f0ebd091570c1a122f23a7ad4b90c6d3",2019-06-30 22:45:00,2019-06-30 23:00:00,"621","2.6055696038","8","7","7.5","0","10.05","FALSE","1"
"097fe5237431f03161bba340d5b9ea5f9053c3bd",2019-06-30 22:45:00,2019-06-30 23:00:00,"1325","4.975857141","29","32","22.5","5","30.05","FALSE","1"
"0985d851b9fe2098573fd1718f7c179a3c6aec60",2019-06-30 22:45:00,2019-06-30 23:00:00,"191","1.0035390342","8","24","2.5","0","5.05","FALSE","1"
"0986294fb8ea8c0eb28dea40e33bea5138ba11f0",2019-06-30 23:00:00,2019-06-30 23:00:00,"354","1.2361336347","6","7","7.5","0","10.05","FALSE","1"
"09875b50f71ddccc891174524c2f5acaccf2a0b8",2019-06-30 22:00:00,2019-06-30 22:30:00,"1721","16.8371607873","76","7","30","0","37.55","FALSE","1"
"098a20d32967fd877b787bf8e496fa9a35d5e77c",2019-06-30 23:30:00,2019-06-30 23:45:00,"326","1.0176796048","28","28","10","0","12.55","FALSE","1"
"09a14b0a03214152fe647fc0e909d045599c448d",2019-06-30 23:15:00,2019-06-30 23:30:00,"1201","4.8341989754","3","2","12.5","0","15.05","FALSE","1"
"09a57e2062717be42b4e4eb630f72ff4daf116d5",2019-06-30 22:15:00,2019-06-30 22:45:00,"1393","10.1726207895","32","62","17.5","0","20.05","FALSE","1"
"09c2a2b630dc5e526bdb356616a414ec54ed3b69",2019-06-30 23:30:00,2019-06-30 23:45:00,"636","6.1854407634","3","8","10","1","13.55","FALSE","1"
"09c3031926fbbde43f6c5b0dbac3edfda7d373a2",2019-06-30 22:45:00,2019-06-30 23:00:00,"511","2.5065078228","3","6","5","0","7.55","FALSE","1"
"09d27f1ac3708697768193a4b61a2d6568ef4bd6",2019-06-30 22:15:00,2019-06-30 22:15:00,"359","1.9427340175","24","22","5","0","7.55","FALSE","1"
"09da1edc8e24176de5de298c7a7be677450338b4",2019-06-30 23:15:00,2019-06-30 23:30:00,"1151","7.2703213525","28","22","25","0","27.55","FALSE","1"
"09e180ef11e1422a582e80bd220920f4fd088bc6",2019-06-30 22:30:00,2019-06-30 22:45:00,"602","2.1685300654","7","6","7.5","0","10.05","FALSE","1"
"09eb684115fef662d3d80f6c918a9ee3af6336f6",2019-06-30 22:45:00,2019-06-30 23:15:00,"1348","1.8078823684","7","6","15","0","17.55","FALSE","1"
"09fc0738e998d790d41d6df806ba979280672bf6",2019-06-30 22:30:00,2019-06-30 22:45:00,"1057","10.8847207657","32","43","15","0","17.55","FALSE","1"
"0a0815245c2d16117d9b309b56ce3218337f54a9",2019-06-30 22:45:00,2019-06-30 23:00:00,"930","3.4175142317","7","6","10","0","12.55","FALSE","1"
"0a130cc0923936090a1c52b287ac36c4bbdbec6b",2019-06-30 22:45:00,2019-06-30 23:00:00,"1159","5.6348883827","29","8","22.5","6","31.89","FALSE","1"
"0a186912720109c30aea153c0468971c9976fdd3",2019-06-30 22:45:00,2019-06-30 23:00:00,"519","2.342199218","7","6","5","0","7.55","FALSE","1"
"0a1942a24554afbf39346b134f829fbfeef2eef2",2019-06-30 23:00:00,2019-06-30 23:15:00,"801","4.7207779939","32","60","2.5","0","5.05","TRUE","3"
"0a1ca3422d82499ae1588d01b00edadd1711a063",2019-06-30 22:30:00,2019-06-30 22:45:00,"1486","9.1782936784","32","43","7.5","0","10.05","TRUE","2"
"0a1e84dcaff2393eaadba1cfa62596e232e8e193",2019-06-30 22:00:00,2019-06-30 23:00:00,"3254","8.5928496373","6","32","10","0","12.55","TRUE","2"
"0a2365610d55a21bedf438d6ebf929ec818b85bd",2019-06-30 22:00:00,2019-06-30 22:00:00,"409","1.5426881957","8","32","5","0","7.55","FALSE","1"
"0a24c3830abf3e723ff57007d24e7b4e488415cf",2019-06-30 22:30:00,2019-06-30 22:45:00,"876","4.0046916503","32","24","5","0","7.55","TRUE","3"
"0a42b2e0e3851b6ea77f68fe82d8f0caeca453db",2019-06-30 22:00:00,2019-06-30 22:15:00,"641","2.3306690102","77","2","7.5","0","10.05","FALSE","1"
"0a447cf29413ff2d38e08869c09c1bddc5f15c51",2019-06-30 22:45:00,2019-06-30 23:00:00,"634","1.9910130868","8","8","7.5","0","10.05","FALSE","1"
"0a48af3f6a16079cd5eff741d178c2a601a2a1d1",2019-06-30 22:30:00,2019-06-30 22:30:00,"420","1.066792","3","6","5","0","5.72","FALSE","1"
"0a52027dfaa94b181ae605e69faf53af3f64f231",2019-06-30 23:00:00,2019-06-30 23:00:00,"299","1.1324339862","28","24","7.5","0","10.05","FALSE","1"
"0a69c452e0ac92b18dca4859f7ceda701b036842",2019-06-30 22:30:00,2019-06-30 22:45:00,"554","3.3188190837","8","6","7.5","0","10.05","FALSE","1"
"0a6eecfa19830e729211ffc0d2556ac6e1368496",2019-06-30 22:45:00,2019-06-30 22:45:00,"300","1.3782212931","3","6","5","0","7.55","FALSE","1"
"0a70ed02c09fe33234bcd3b0a3bbf61466f4deaf",2019-06-30 22:15:00,2019-06-30 22:30:00,"634","3.022994771","6","77","7.5","0","10.05","FALSE","1"
"0a78d4e040240b0b62d9a06330a361e556854506",2019-06-30 23:30:00,2019-06-30 23:45:00,"562","2.1320862589","24","8","7.5","0","10.05","FALSE","1"
"0a7d25cadd577933f7e3d3c0dad25cf75e07a706",2019-06-30 22:45:00,2019-06-30 23:00:00,"1182","6.9383425895","3","8","12.5","0","15.05","FALSE","1"
"0a81e726764966c67ed05770a92c759c996a8451",2019-06-30 22:45:00,2019-06-30 23:00:00,"570","2.4009947844","29","28","30","0","32.85","FALSE","1"
"0a835c13adb52ada12fb29395e66d2b66ca518fe",2019-06-30 23:00:00,2019-06-30 23:15:00,"668","3.3197089276","28","32","15","0","17.55","FALSE","1"
"0a84d346cea78e17aca02cf909ca0a488a6fa908",2019-06-30 22:00:00,2019-06-30 22:15:00,"1019","3.4119730089","6","8","10","0","12.55","FALSE","1"
"0a900aa5d02b363542778262cc73ae668391d124",2019-06-30 23:00:00,2019-06-30 23:15:00,"567","4.9096620366","8","3","7.5","0","10.05","FALSE","1"
"0a94a43a05ab59d13c147fae1fc1f0e7a46dcbfb",2019-06-30 22:00:00,2019-06-30 22:15:00,"570","3.1746588754","28","7","7.5","1","11.05","FALSE","1"
"0a964bb719a3ca865527e2ee4678e9e143a3d0c0",2019-06-30 22:15:00,2019-06-30 22:30:00,"891","3.4223940983","8","33","7.5","1","11.05","FALSE","1"
"0a9f31556d6a343e04d0daf855ce04c79388f556",2019-06-30 22:45:00,2019-06-30 23:00:00,"1389","17.2542319479","76","28","32.5","0","40.05","FALSE","1"
"0aaaa76fe4deeb4765db712f7278f6645635b995",2019-06-30 22:15:00,2019-06-30 22:30:00,"1242","4.5292090929","24","6","12.5","0","15.05","FALSE","1"
"0aaf153c040ede9480bf36b327fa452601b3fcb7",2019-06-30 22:00:00,2019-06-30 22:00:00,"598","3.794382601","28","34","7.5","0","10.05","FALSE","1"
"0ab618bde539d57cc8a9114db49f9f5cdaa32034",2019-06-30 22:15:00,2019-06-30 22:15:00,"469","1.7876551237","7","8","5","0","7.55","FALSE","1"
"0ab8d209abcba9feaf1be562846d7c8071251da0",2019-06-30 22:30:00,2019-06-30 22:30:00,"182","0.9102157813","16","16","2.5","0","5.05","FALSE","1"
"0ac5780f6a1c68fec0b29d6e2a4eaf0572a55898",2019-06-30 23:15:00,2019-06-30 23:30:00,"1135","15.9636089879","76","24","37.5","0","45.05","FALSE","1"
"0ad89f7436d9fd4a820deec6139343957cb4ad04",2019-06-30 23:00:00,2019-06-30 23:15:00,"737","3.5719737528","8","33","12.5","0","20.05","FALSE","1"
"0add41359c774df04a491e7d2febbf31596fdb21",2019-06-30 22:30:00,2019-06-30 22:45:00,"946","5.6299366232","30","61","22.5","0","25.05","FALSE","1"
"0af11941f7b585e22b29bd0657f65ebd0fc6378f",2019-06-30 23:30:00,2019-06-30 23:45:00,"1332","5.9830656528","6","22","12.5","0","15.05","FALSE","1"
"0af573411a19366780978112395f3e4481832a9c",2019-06-30 23:15:00,2019-06-30 23:15:00,"459","2.3526306104","29","28","5","0","7.55","TRUE","2"
"0af5f82541f115d5d1dcdd7f51a49b3a4b82df56",2019-06-30 23:00:00,2019-06-30 23:15:00,"548","1.245034004","6","6","10","0","12.55","FALSE","1"
"0b08b9588a22ebbaac55a7521c182a82b6970f1f",2019-06-30 22:45:00,2019-06-30 23:00:00,"1121","4.8862781342","29","24","27.5","0","30.05","FALSE","1"
"0b0934e11a9b91d1fb39255786c9020c07194f07",2019-06-30 22:00:00,2019-06-30 22:00:00,"214","0.5451400697","8","8","2.5","3","8.05","FALSE","1"
"0b0a00d4bbccfa5ec047e4a603867d6feb7086e6",2019-06-30 23:15:00,2019-06-30 23:15:00,"607","6.9514388176","76","11","20","0","27.55","FALSE","1"
"0b13f5d03fa1187ef4951495a31224b139ab332a",2019-06-30 22:30:00,2019-06-30 22:45:00,"665","4.506672008","8","23","7.5","0","10.05","FALSE","1"
"0b16571642a6abaec2300bce43c203658e18a95c",2019-06-30 23:00:00,2019-06-30 23:15:00,"1132","9.5720613058","34","6","22.5","5","30.05","FALSE","1"
"0b324aa23fc6cc0eb53727221eb9389ca8e70f26",2019-06-30 22:30:00,2019-06-30 22:30:00,"415","2.1728220501","28","31","5","0","7.55","FALSE","1"
"0b39fe4e4680dc8c7ceabce7d40aef51561adedd",2019-06-30 23:00:00,2019-06-30 23:15:00,"858","5.0989216564","28","28","25","0","27.55","FALSE","1"
"0b43df153d06997637ceae4a99f4443f649074c5",2019-06-30 23:15:00,2019-06-30 23:30:00,"695","2.6123529584","28","32","7.5","1","11.05","FALSE","1"
"0b448586cf91a95f00373705a893373a4bab57d1",2019-06-30 23:45:00,2019-06-30 23:45:00,"214","1.0295330919","31","34","2.5","0","5.05","FALSE","1"
"0b48d7d9a3aa7e961f1c5e35a03f7ba0264790c4",2019-06-30 23:15:00,2019-06-30 23:15:00,"352","0.9774723392","8","8","5","0","7.55","FALSE","1"
"0b6650ba1ca43d8fee6e04a1428de7ea469bbbe5",2019-06-30 22:30:00,2019-06-30 22:45:00,"964","4.946227201","8","23","2.5","0","5.05","TRUE","3"
"0b81015a0158e709505b7001448eb8fa6679389e",2019-06-30 22:15:00,2019-06-30 22:30:00,"386","2.0003661057","8","7","5","0","7.55","FALSE","1"
"0b85bcabfe6e88a608c8191421f979ed27746b52",2019-06-30 22:30:00,2019-06-30 22:45:00,"649","4.923548766","29","28","22.5","0","25.05","FALSE","1"
"0b94805580a52486bc3c3601cc5cad8965e98398",2019-06-30 22:15:00,2019-06-30 22:30:00,"865","4.4113371728","6","1","10","0","12.55","FALSE","1"
"0b9809e356ef4608eeb8c7d2f89d812cb9100e4e",2019-06-30 22:45:00,2019-06-30 23:00:00,"330","0.8787289532","8","8","5","0","7.55","FALSE","1"
"0b9c15cad2a4d51f3371fbecadfc3e54ef37d35f",2019-06-30 23:00:00,2019-06-30 23:30:00,"1499","13.2124905748","30","7","47.5","0","50.05","FALSE","1"
"0ba704e41b16d6cab1a9668ea99d81bcefb01b70",2019-06-30 23:15:00,2019-06-30 23:30:00,"419","2.5051472482","2","4","5","0","7.55","FALSE","1"
"0baf8453a3870d391f6d38c1c11d5b856fa1505d",2019-06-30 22:15:00,2019-06-30 22:30:00,"981","6.2548186371","22","28","12.5","0","15.05","FALSE","1"
"0bcc5172b453c94f64df222037bc496088113ef0",2019-06-30 23:15:00,2019-06-30 23:30:00,"943","7.0292522048","24","3","12.5","0","15.05","FALSE","1"
"0bd8dc0f48665626d90935a572efa3be18a9aaa0",2019-06-30 22:30:00,2019-06-30 22:45:00,"1043","6.2556813082","6","28","12.5","0","15.05","FALSE","1"
"0bdb37d36358a1ded00663e81cea5b335161f19b",2019-06-30 23:15:00,2019-06-30 23:30:00,"959","5.7074784786","8","22","10","0","12.55","FALSE","1"
